date;month;day;year;season;fragment;period;GPP;NPP8;biomass
Jan-25-2006;Jan;25;2006;summer;urban;rainy;598.963;313.344;783.359
Feb-2-2006;Feb;2;2006;summer;urban;rainy;799.648;418.544;1046.360
Feb-10-2006;Feb;10;2006;summer;urban;rainy;628.714;329.274;823.185
Feb-18-2006;Feb;18;2006;summer;urban;rainy;750.482;393.068;982.669
Feb-26-2006;Feb;26;2006;summer;urban;rainy;816.679;427.722;1069.304
Mar-6-2006;Mar;6;2006;summer;urban;rainy;738.608;387.531;968.827
Mar-14-2006;Mar;14;2006;summer;urban;rainy;817.363;427.944;1069.860
Mar-22-2006;Mar;22;2006;fall;urban;dry;698.065;365.608;914.021
Mar-30-2006;Mar;30;2006;fall;urban;dry;743.037;389.215;973.037
Apr-7-2006;Apr;7;2006;fall;urban;dry;781.795;410.244;1025.611
Apr-15-2006;Apr;15;2006;fall;urban;dry;628.836;329.710;824.275
Apr-23-2006;Apr;23;2006;fall;urban;dry;693.134;363.618;909.044
May-1-2006;May;1;2006;fall;urban;dry;582.232;304.532;761.331
May-9-2006;May;9;2006;fall;urban;dry;548.925;286.558;716.394
May-17-2006;May;17;2006;fall;urban;dry;525.531;275.225;688.063
May-25-2006;May;25;2006;fall;urban;dry;567.380;297.341;743.353
Jun-2-2006;Jun;2;2006;fall;urban;dry;536.849;281.296;703.240
Jun-10-2006;Jun;10;2006;fall;urban;dry;543.044;284.825;712.063
Jun-18-2006;Jun;18;2006;fall;urban;dry;560.229;293.653;734.132
Jun-26-2006;Jun;26;2006;winter;urban;dry;467.759;245.362;613.404
Jul-4-2006;Jul;4;2006;winter;urban;dry;556.309;291.633;729.083
Jul-12-2006;Jul;12;2006;winter;urban;dry;599.309;314.004;785.010
Jul-20-2006;Jul;20;2006;winter;urban;dry;523.104;273.534;683.834
Jul-28-2006;Jul;28;2006;winter;urban;dry;422.015;220.664;551.660
Aug-5-2006;Aug;5;2006;winter;urban;dry;580.793;303.601;759.003
Aug-13-2006;Aug;13;2006;winter;urban;dry;557.399;291.354;728.385
Aug-21-2006;Aug;21;2006;winter;urban;dry;624.312;326.170;815.426
Aug-29-2006;Aug;29;2006;winter;urban;dry;537.283;280.854;702.134
Sep-6-2006;Sep;6;2006;winter;urban;dry;642.114;335.715;839.287
Sep-14-2006;Sep;14;2006;winter;urban;dry;587.780;307.216;768.039
Sep-22-2006;Sep;22;2006;winter;urban;dry;751.438;392.444;981.111
Sep-30-2006;Sep;30;2006;spring;urban;rainy;482.577;252.057;630.142
Oct-8-2006;Oct;8;2006;spring;urban;rainy;660.938;345.298;863.244
Oct-16-2006;Oct;16;2006;spring;urban;rainy;819.558;428.348;1070.869
Oct-24-2006;Oct;24;2006;spring;urban;rainy;1006.062;526.942;1317.354
Nov-1-2006;Nov;1;2006;spring;urban;rainy;847.845;443.421;1108.552
Nov-9-2006;Nov;9;2006;spring;urban;rainy;842.588;439.973;1099.933
Nov-17-2006;Nov;17;2006;spring;urban;rainy;938.185;490.640;1226.600
Nov-25-2006;Nov;25;2006;spring;urban;rainy;761.351;397.535;993.838
Dec-3-2006;Dec;3;2006;spring;urban;rainy;857.009;447.845;1119.613
Dec-11-2006;Dec;11;2006;spring;urban;rainy;934.298;487.271;1218.179
Dec-19-2006;Dec;19;2006;spring;urban;rainy;812.855;424.930;1062.325
Dec-27-2006;Dec;27;2006;summer;urban;rainy;396.125;207.268;518.170
Jan-1-2007;Jan;1;2007;summer;urban;rainy;718.814;387.554;968.886
Jan-9-2007;Jan;9;2007;summer;urban;rainy;735.807;396.891;992.226
Jan-17-2007;Jan;17;2007;summer;urban;rainy;685.867;369.518;923.796
Jan-25-2007;Jan;25;2007;summer;urban;rainy;693.740;373.797;934.493
Feb-2-2007;Feb;2;2007;summer;urban;rainy;835.433;449.996;1124.990
Feb-10-2007;Feb;10;2007;summer;urban;rainy;860.326;464.780;1161.950
Feb-18-2007;Feb;18;2007;summer;urban;rainy;953.444;515.968;1289.919
Feb-26-2007;Feb;26;2007;summer;urban;rainy;958.636;518.456;1296.141
Mar-6-2007;Mar;6;2007;summer;urban;rainy;865.811;467.727;1169.318
Mar-14-2007;Mar;14;2007;summer;urban;rainy;653.361;353.013;882.532
Mar-22-2007;Mar;22;2007;fall;urban;dry;751.794;406.163;1015.408
Mar-30-2007;Mar;30;2007;fall;urban;dry;819.437;442.987;1107.467
Apr-7-2007;Apr;7;2007;fall;urban;dry;625.313;336.486;841.215
Apr-15-2007;Apr;15;2007;fall;urban;dry;600.804;324.408;811.020
Apr-23-2007;Apr;23;2007;fall;urban;dry;518.150;279.489;698.723
May-1-2007;May;1;2007;fall;urban;dry;666.029;359.942;899.855
May-9-2007;May;9;2007;fall;urban;dry;533.247;288.123;720.307
May-17-2007;May;17;2007;fall;urban;dry;429.500;232.225;580.562
May-25-2007;May;25;2007;fall;urban;dry;541.036;292.695;731.738
Jun-2-2007;Jun;2;2007;fall;urban;dry;539.153;291.361;728.403
Jun-10-2007;Jun;10;2007;fall;urban;dry;525.612;283.985;709.962
Jun-18-2007;Jun;18;2007;fall;urban;dry;509.446;275.158;687.895
Jun-26-2007;Jun;26;2007;winter;urban;dry;470.941;253.409;633.522
Jul-4-2007;Jul;4;2007;winter;urban;dry;512.450;276.684;691.710
Jul-12-2007;Jul;12;2007;winter;urban;dry;442.555;237.880;594.699
Jul-20-2007;Jul;20;2007;winter;urban;dry;485.894;262.084;655.210
Jul-28-2007;Jul;28;2007;winter;urban;dry;510.054;274.762;686.906
Aug-5-2007;Aug;5;2007;winter;urban;dry;572.505;309.353;773.383
Aug-13-2007;Aug;13;2007;winter;urban;dry;647.369;349.050;872.625
Aug-21-2007;Aug;21;2007;winter;urban;dry;581.564;313.807;784.517
Aug-29-2007;Aug;29;2007;winter;urban;dry;651.924;351.709;879.273
Sep-6-2007;Sep;6;2007;winter;urban;dry;799.939;431.464;1078.660
Sep-14-2007;Sep;14;2007;winter;urban;dry;703.512;378.907;947.267
Sep-22-2007;Sep;22;2007;winter;urban;dry;659.618;355.279;888.197
Sep-30-2007;Sep;30;2007;spring;urban;rainy;843.741;454.253;1135.633
Oct-8-2007;Oct;8;2007;spring;urban;rainy;755.268;406.325;1015.812
Oct-16-2007;Oct;16;2007;spring;urban;rainy;611.446;329.473;823.683
Oct-24-2007;Oct;24;2007;spring;urban;rainy;812.745;438.458;1096.145
Nov-1-2007;Nov;1;2007;spring;urban;rainy;596.511;322.383;805.957
Nov-9-2007;Nov;9;2007;spring;urban;rainy;565.265;305.203;763.007
Nov-17-2007;Nov;17;2007;spring;urban;rainy;983.017;530.486;1326.215
Nov-25-2007;Nov;25;2007;spring;urban;rainy;958.291;517.235;1293.088
Dec-3-2007;Dec;3;2007;spring;urban;rainy;872.633;471.003;1177.507
Dec-11-2007;Dec;11;2007;spring;urban;rainy;957.672;516.801;1292.002
Dec-19-2007;Dec;19;2007;spring;urban;rainy;602.658;323.848;809.621
Dec-27-2007;Dec;27;2007;summer;urban;rainy;644.705;348.462;871.154
Jan-1-2008;Jan;1;2008;summer;urban;rainy;789.471;424.276;1060.690
Jan-9-2008;Jan;9;2008;summer;urban;rainy;953.467;510.223;1275.557
Jan-17-2008;Jan;17;2008;summer;urban;rainy;725.366;388.822;972.055
Jan-25-2008;Jan;25;2008;summer;urban;rainy;814.197;436.452;1091.129
Feb-2-2008;Feb;2;2008;summer;urban;rainy;637.654;342.419;856.049
Feb-10-2008;Feb;10;2008;summer;urban;rainy;789.247;423.189;1057.973
Feb-18-2008;Feb;18;2008;summer;urban;rainy;767.815;412.146;1030.364
Feb-26-2008;Feb;26;2008;summer;urban;rainy;874.285;469.213;1173.034
Mar-5-2008;Mar;5;2008;summer;urban;rainy;787.999;422.034;1055.085
Mar-13-2008;Mar;13;2008;summer;urban;rainy;636.563;341.178;852.944
Mar-21-2008;Mar;21;2008;fall;urban;dry;739.221;395.963;989.907
Mar-29-2008;Mar;29;2008;fall;urban;dry;706.525;379.404;948.509
Apr-6-2008;Apr;6;2008;fall;urban;dry;559.483;300.339;750.847
Apr-14-2008;Apr;14;2008;fall;urban;dry;494.773;265.106;662.766
Apr-22-2008;Apr;22;2008;fall;urban;dry;710.465;381.132;952.830
Apr-30-2008;Apr;30;2008;fall;urban;dry;525.182;281.828;704.571
May-8-2008;May;8;2008;fall;urban;dry;579.772;311.534;778.836
May-16-2008;May;16;2008;fall;urban;dry;552.084;296.020;740.049
May-24-2008;May;24;2008;fall;urban;dry;538.273;288.836;722.091
Jun-1-2008;Jun;1;2008;fall;urban;dry;469.655;252.100;630.250
Jun-9-2008;Jun;9;2008;fall;urban;dry;475.237;254.732;636.830
Jun-17-2008;Jun;17;2008;fall;urban;dry;441.357;236.578;591.445
Jun-25-2008;Jun;25;2008;winter;urban;dry;504.789;270.750;676.875
Jul-3-2008;Jul;3;2008;winter;urban;dry;540.191;289.602;724.004
Jul-11-2008;Jul;11;2008;winter;urban;dry;589.034;315.475;788.687
Jul-19-2008;Jul;19;2008;winter;urban;dry;601.189;321.629;804.073
Jul-27-2008;Jul;27;2008;winter;urban;dry;602.752;322.391;805.978
Aug-4-2008;Aug;4;2008;winter;urban;dry;503.226;269.215;673.038
Aug-12-2008;Aug;12;2008;winter;urban;dry;640.734;342.284;855.711
Aug-20-2008;Aug;20;2008;winter;urban;dry;717.688;384.081;960.203
Aug-28-2008;Aug;28;2008;winter;urban;dry;649.063;347.573;868.932
Sep-5-2008;Sep;5;2008;winter;urban;dry;663.382;354.769;886.924
Sep-13-2008;Sep;13;2008;winter;urban;dry;622.862;332.090;830.225
Sep-21-2008;Sep;21;2008;winter;urban;dry;664.774;353.586;883.966
Sep-29-2008;Sep;29;2008;spring;urban;rainy;695.011;371.289;928.222
Oct-7-2008;Oct;7;2008;spring;urban;rainy;789.437;422.847;1057.117
Oct-15-2008;Oct;15;2008;spring;urban;rainy;681.452;365.157;912.893
Oct-23-2008;Oct;23;2008;spring;urban;rainy;854.116;457.883;1144.707
Oct-31-2008;Oct;31;2008;spring;urban;rainy;765.287;408.918;1022.296
Nov-8-2008;Nov;8;2008;spring;urban;rainy;750.689;401.022;1002.555
Nov-16-2008;Nov;16;2008;spring;urban;rainy;852.599;455.724;1139.310
Nov-24-2008;Nov;24;2008;spring;urban;rainy;841.530;449.507;1123.768
Dec-2-2008;Dec;2;2008;spring;urban;rainy;1048.566;562.496;1406.240
Dec-10-2008;Dec;10;2008;spring;urban;rainy;656.817;352.290;880.725
Dec-18-2008;Dec;18;2008;spring;urban;rainy;653.404;350.397;875.992
Dec-26-2008;Dec;26;2008;summer;urban;rainy;665.656;356.886;892.214
Jan-1-2009;Jan;1;2009;summer;urban;rainy;812.175;421.965;1054.913
Jan-9-2009;Jan;9;2009;summer;urban;rainy;887.486;460.515;1151.288
Jan-17-2009;Jan;17;2009;summer;urban;rainy;734.766;381.589;953.974
Jan-25-2009;Jan;25;2009;summer;urban;rainy;570.642;296.555;741.389
Feb-2-2009;Feb;2;2009;summer;urban;rainy;761.667;395.803;989.509
Feb-10-2009;Feb;10;2009;summer;urban;rainy;631.634;328.492;821.230
Feb-18-2009;Feb;18;2009;summer;urban;rainy;928.349;482.936;1207.339
Feb-26-2009;Feb;26;2009;summer;urban;rainy;1008.676;524.680;1311.700
Mar-6-2009;Mar;6;2009;summer;urban;rainy;684.929;355.643;889.107
Mar-14-2009;Mar;14;2009;summer;urban;rainy;607.055;314.711;786.778
Mar-22-2009;Mar;22;2009;fall;urban;dry;616.467;319.186;797.966
Mar-30-2009;Mar;30;2009;fall;urban;dry;650.764;336.880;842.199
Apr-7-2009;Apr;7;2009;fall;urban;dry;670.868;348.715;871.787
Apr-15-2009;Apr;15;2009;fall;urban;dry;699.788;363.631;909.077
Apr-23-2009;Apr;23;2009;fall;urban;dry;694.523;361.097;902.744
May-1-2009;May;1;2009;fall;urban;dry;620.031;322.424;806.060
May-9-2009;May;9;2009;fall;urban;dry;588.399;305.865;764.663
May-17-2009;May;17;2009;fall;urban;dry;623.942;324.445;811.113
May-25-2009;May;25;2009;fall;urban;dry;474.284;246.379;615.947
Jun-2-2009;Jun;2;2009;fall;urban;dry;550.639;286.011;715.027
Jun-10-2009;Jun;10;2009;fall;urban;dry;471.426;244.561;611.402
Jun-18-2009;Jun;18;2009;fall;urban;dry;556.203;289.476;723.691
Jun-26-2009;Jun;26;2009;winter;urban;dry;493.303;256.147;640.367
Jul-4-2009;Jul;4;2009;winter;urban;dry;541.314;281.347;703.367
Jul-12-2009;Jul;12;2009;winter;urban;dry;533.698;277.293;693.233
Jul-20-2009;Jul;20;2009;winter;urban;dry;436.271;226.127;565.316
Jul-28-2009;Jul;28;2009;winter;urban;dry;477.092;247.071;617.678
Aug-5-2009;Aug;5;2009;winter;urban;dry;628.590;326.218;815.546
Aug-13-2009;Aug;13;2009;winter;urban;dry;637.152;330.184;825.461
Aug-21-2009;Aug;21;2009;winter;urban;dry;515.882;267.402;668.506
Aug-29-2009;Aug;29;2009;winter;urban;dry;745.242;386.599;966.497
Sep-6-2009;Sep;6;2009;winter;urban;dry;637.917;330.405;826.012
Sep-14-2009;Sep;14;2009;winter;urban;dry;701.938;364.526;911.315
Sep-22-2009;Sep;22;2009;winter;urban;dry;714.582;371.125;927.813
Sep-30-2009;Sep;30;2009;spring;urban;rainy;697.118;362.071;905.177
Oct-8-2009;Oct;8;2009;spring;urban;rainy;523.895;272.720;681.800
Oct-16-2009;Oct;16;2009;spring;urban;rainy;702.294;365.578;913.946
Oct-24-2009;Oct;24;2009;spring;urban;rainy;834.633;434.199;1085.497
Nov-1-2009;Nov;1;2009;spring;urban;rainy;882.762;458.872;1147.181
Nov-9-2009;Nov;9;2009;spring;urban;rainy;769.784;399.626;999.066
Nov-17-2009;Nov;17;2009;spring;urban;rainy;911.693;474.258;1185.644
Nov-25-2009;Nov;25;2009;spring;urban;rainy;801.490;417.323;1043.307
Dec-3-2009;Dec;3;2009;spring;urban;rainy;617.800;321.895;804.738
Dec-11-2009;Dec;11;2009;spring;urban;rainy;691.415;360.198;900.495
Dec-19-2009;Dec;19;2009;spring;urban;rainy;1075.155;559.797;1399.492
Dec-27-2009;Dec;27;2009;summer;urban;rainy;359.436;186.484;466.209
Jan-1-2010;Jan;1;2010;summer;urban;rainy;742.811;381.455;953.638
Jan-9-2010;Jan;9;2010;summer;urban;rainy;626.844;321.935;804.837
Jan-17-2010;Jan;17;2010;summer;urban;rainy;569.445;292.801;732.004
Jan-25-2010;Jan;25;2010;summer;urban;rainy;719.476;370.793;926.983
Feb-2-2010;Feb;2;2010;summer;urban;rainy;912.231;470.337;1175.842
Feb-10-2010;Feb;10;2010;summer;urban;rainy;876.279;451.343;1128.357
Feb-18-2010;Feb;18;2010;summer;urban;rainy;762.110;392.955;982.387
Feb-26-2010;Feb;26;2010;summer;urban;rainy;657.938;339.923;849.808
Mar-6-2010;Mar;6;2010;summer;urban;rainy;844.905;436.143;1090.358
Mar-14-2010;Mar;14;2010;summer;urban;rainy;663.218;342.466;856.164
Mar-22-2010;Mar;22;2010;fall;urban;dry;771.614;398.833;997.081
Mar-30-2010;Mar;30;2010;fall;urban;dry;628.508;324.310;810.774
Apr-7-2010;Apr;7;2010;fall;urban;dry;716.162;367.784;919.460
Apr-15-2010;Apr;15;2010;fall;urban;dry;771.584;398.623;996.558
Apr-23-2010;Apr;23;2010;fall;urban;dry;599.160;308.323;770.807
May-1-2010;May;1;2010;fall;urban;dry;691.025;356.743;891.857
May-9-2010;May;9;2010;fall;urban;dry;548.654;283.323;708.308
May-17-2010;May;17;2010;fall;urban;dry;518.175;267.626;669.064
May-25-2010;May;25;2010;fall;urban;dry;479.978;247.606;619.014
Jun-2-2010;Jun;2;2010;fall;urban;dry;498.100;257.264;643.160
Jun-10-2010;Jun;10;2010;fall;urban;dry;499.787;258.265;645.664
Jun-18-2010;Jun;18;2010;fall;urban;dry;509.411;262.878;657.194
Jun-26-2010;Jun;26;2010;winter;urban;dry;568.846;293.849;734.624
Jul-4-2010;Jul;4;2010;winter;urban;dry;472.950;243.645;609.113
Jul-12-2010;Jul;12;2010;winter;urban;dry;422.665;217.653;544.132
Jul-20-2010;Jul;20;2010;winter;urban;dry;597.175;307.482;768.706
Jul-28-2010;Jul;28;2010;winter;urban;dry;570.749;293.448;733.620
Aug-5-2010;Aug;5;2010;winter;urban;dry;560.124;288.265;720.662
Aug-13-2010;Aug;13;2010;winter;urban;dry;602.161;309.800;774.501
Aug-21-2010;Aug;21;2010;winter;urban;dry;667.417;343.115;857.787
Aug-29-2010;Aug;29;2010;winter;urban;dry;692.214;356.084;890.209
Sep-6-2010;Sep;6;2010;winter;urban;dry;686.678;353.464;883.661
Sep-14-2010;Sep;14;2010;winter;urban;dry;655.429;336.630;841.576
Sep-22-2010;Sep;22;2010;winter;urban;dry;573.269;293.636;734.089
Sep-30-2010;Sep;30;2010;spring;urban;rainy;635.535;326.797;816.992
Oct-8-2010;Oct;8;2010;spring;urban;rainy;835.513;430.054;1075.135
Oct-16-2010;Oct;16;2010;spring;urban;rainy;823.305;424.184;1060.461
Oct-24-2010;Oct;24;2010;spring;urban;rainy;927.093;477.198;1192.996
Nov-1-2010;Nov;1;2010;spring;urban;rainy;814.455;418.607;1046.518
Nov-9-2010;Nov;9;2010;spring;urban;rainy;676.960;348.333;870.833
Nov-17-2010;Nov;17;2010;spring;urban;rainy;887.532;456.655;1141.639
Nov-25-2010;Nov;25;2010;spring;urban;rainy;770.930;397.217;993.043
Dec-3-2010;Dec;3;2010;spring;urban;rainy;888.071;456.952;1142.380
Dec-11-2010;Dec;11;2010;spring;urban;rainy;862.216;442.918;1107.295
Dec-19-2010;Dec;19;2010;spring;urban;rainy;846.792;433.261;1083.152
Dec-27-2010;Dec;27;2010;summer;urban;rainy;573.796;293.768;734.419
Jan-1-2011;Jan;1;2011;summer;urban;rainy;520.337;285.256;713.140
Jan-9-2011;Jan;9;2011;summer;urban;rainy;679.021;372.017;930.043
Jan-17-2011;Jan;17;2011;summer;urban;rainy;804.207;438.760;1096.901
Jan-25-2011;Jan;25;2011;summer;urban;rainy;984.652;539.540;1348.849
Feb-2-2011;Feb;2;2011;summer;urban;rainy;913.890;499.085;1247.713
Feb-10-2011;Feb;10;2011;summer;urban;rainy;761.266;415.405;1038.513
Feb-18-2011;Feb;18;2011;summer;urban;rainy;897.294;489.905;1224.762
Feb-26-2011;Feb;26;2011;summer;urban;rainy;638.868;349.521;873.803
Mar-6-2011;Mar;6;2011;summer;urban;rainy;623.780;341.428;853.570
Mar-14-2011;Mar;14;2011;summer;urban;rainy;878.794;480.959;1202.397
Mar-22-2011;Mar;22;2011;fall;urban;dry;699.564;383.149;957.872
Mar-30-2011;Mar;30;2011;fall;urban;dry;563.969;309.388;773.470
Apr-7-2011;Apr;7;2011;fall;urban;dry;647.028;354.961;887.403
Apr-15-2011;Apr;15;2011;fall;urban;dry;737.469;403.857;1009.642
Apr-23-2011;Apr;23;2011;fall;urban;dry;546.824;299.328;748.319
May-1-2011;May;1;2011;fall;urban;dry;633.139;347.049;867.622
May-9-2011;May;9;2011;fall;urban;dry;554.983;303.213;758.033
May-17-2011;May;17;2011;fall;urban;dry;567.446;311.156;777.890
May-25-2011;May;25;2011;fall;urban;dry;532.341;291.672;729.180
Jun-2-2011;Jun;2;2011;fall;urban;dry;518.413;283.957;709.892
Jun-10-2011;Jun;10;2011;fall;urban;dry;518.755;284.198;710.496
Jun-18-2011;Jun;18;2011;fall;urban;dry;528.043;289.475;723.688
Jun-26-2011;Jun;26;2011;winter;urban;dry;507.335;277.781;694.453
Jul-4-2011;Jul;4;2011;winter;urban;dry;429.682;234.773;586.932
Jul-12-2011;Jul;12;2011;winter;urban;dry;574.352;314.179;785.447
Jul-20-2011;Jul;20;2011;winter;urban;dry;524.657;286.838;717.095
Jul-28-2011;Jul;28;2011;winter;urban;dry;481.804;262.879;657.196
Aug-5-2011;Aug;5;2011;winter;urban;dry;591.321;322.935;807.337
Aug-13-2011;Aug;13;2011;winter;urban;dry;567.277;309.965;774.913
Aug-21-2011;Aug;21;2011;winter;urban;dry;537.907;293.890;734.726
Aug-29-2011;Aug;29;2011;winter;urban;dry;643.531;351.465;878.662
Sep-6-2011;Sep;6;2011;winter;urban;dry;695.623;379.746;949.365
Sep-14-2011;Sep;14;2011;winter;urban;dry;783.235;427.977;1069.942
Sep-22-2011;Sep;22;2011;winter;urban;dry;780.062;425.671;1064.177
Sep-30-2011;Sep;30;2011;spring;urban;rainy;777.858;424.725;1061.812
Oct-8-2011;Oct;8;2011;spring;urban;rainy;698.216;381.368;953.419
Oct-15-2011;Oct;15;2011;spring;urban;rainy;705.061;384.375;960.938
Oct-24-2011;Oct;24;2011;spring;urban;rainy;857.977;469.420;1173.551
Nov-1-2011;Nov;1;2011;spring;urban;rainy;1008.519;549.371;1373.428
Nov-9-2011;Nov;9;2011;spring;urban;rainy;846.005;462.732;1156.831
Nov-17-2011;Nov;17;2011;spring;urban;rainy;849.190;462.602;1156.504
Nov-25-2011;Nov;25;2011;spring;urban;rainy;641.062;349.448;873.619
Dec-3-2011;Dec;3;2011;spring;urban;rainy;710.851;387.862;969.655
Dec-11-2011;Dec;11;2011;spring;urban;rainy;808.775;441.538;1103.845
Dec-19-2011;Dec;19;2011;spring;urban;rainy;945.007;516.468;1291.170
Dec-27-2011;Dec;27;2011;summer;urban;rainy;611.817;335.184;837.961
Jan-1-2012;Jan;1;2012;summer;urban;rainy;733.776;399.535;998.837
Jan-9-2012;Jan;9;2012;summer;urban;rainy;705.990;383.680;959.199
Jan-17-2012;Jan;17;2012;summer;urban;rainy;790.591;429.332;1073.330
Jan-25-2012;Jan;25;2012;summer;urban;rainy;813.889;441.868;1104.669
Feb-2-2012;Feb;2;2012;summer;urban;rainy;1089.477;592.042;1480.106
Feb-10-2012;Feb;10;2012;summer;urban;rainy;865.664;469.478;1173.695
Feb-18-2012;Feb;18;2012;summer;urban;rainy;815.109;442.799;1106.997
Feb-26-2012;Feb;26;2012;summer;urban;rainy;895.717;486.509;1216.273
Mar-5-2012;Mar;5;2012;summer;urban;rainy;904.232;491.834;1229.585
Mar-13-2012;Mar;13;2012;summer;urban;rainy;814.260;442.154;1105.385
Mar-21-2012;Mar;21;2012;fall;urban;dry;720.911;390.882;977.204
Mar-29-2012;Mar;29;2012;fall;urban;dry;680.739;369.947;924.868
Apr-6-2012;Apr;6;2012;fall;urban;dry;670.583;365.064;912.660
Apr-14-2012;Apr;14;2012;fall;urban;dry;698.192;379.512;948.780
Apr-22-2012;Apr;22;2012;fall;urban;dry;556.260;301.692;754.230
Apr-30-2012;Apr;30;2012;fall;urban;dry;579.161;315.001;787.504
May-8-2012;May;8;2012;fall;urban;dry;443.034;240.670;601.674
May-16-2012;May;16;2012;fall;urban;dry;564.374;306.823;767.059
May-24-2012;May;24;2012;fall;urban;dry;549.819;299.157;747.892
Jun-1-2012;Jun;1;2012;fall;urban;dry;402.634;218.964;547.410
Jun-9-2012;Jun;9;2012;fall;urban;dry;485.918;264.292;660.730
Jun-17-2012;Jun;17;2012;fall;urban;dry;416.274;225.669;564.172
Jun-25-2012;Jun;25;2012;winter;urban;dry;518.503;282.189;705.473
Jul-3-2012;Jul;3;2012;winter;urban;dry;485.398;264.281;660.702
Jul-11-2012;Jul;11;2012;winter;urban;dry;391.848;211.916;529.790
Jul-19-2012;Jul;19;2012;winter;urban;dry;596.027;323.622;809.054
Jul-27-2012;Jul;27;2012;winter;urban;dry;578.302;314.127;785.317
Aug-4-2012;Aug;4;2012;winter;urban;dry;646.482;350.896;877.239
Aug-12-2012;Aug;12;2012;winter;urban;dry;676.488;367.143;917.857
Aug-20-2012;Aug;20;2012;winter;urban;dry;756.534;410.697;1026.743
Aug-28-2012;Aug;28;2012;winter;urban;dry;747.838;405.894;1014.735
Sep-5-2012;Sep;5;2012;winter;urban;dry;726.479;393.979;984.947
Sep-13-2012;Sep;13;2012;winter;urban;dry;617.142;334.586;836.464
Sep-21-2012;Sep;21;2012;winter;urban;dry;639.641;346.611;866.527
Sep-29-2012;Sep;29;2012;spring;urban;rainy;853.603;462.362;1155.906
Oct-7-2012;Oct;7;2012;spring;urban;rainy;819.272;444.246;1110.614
Oct-15-2012;Oct;15;2012;spring;urban;rainy;769.103;416.911;1042.277
Oct-23-2012;Oct;23;2012;spring;urban;rainy;688.598;373.951;934.877
Oct-31-2012;Oct;31;2012;spring;urban;rainy;802.926;436.354;1090.886
Nov-8-2012;Nov;8;2012;spring;urban;rainy;661.185;359.708;899.271
Nov-16-2012;Nov;16;2012;spring;urban;rainy;973.933;528.396;1320.989
Nov-24-2012;Nov;24;2012;spring;urban;rainy;864.163;468.747;1171.868
Dec-2-2012;Dec;2;2012;spring;urban;rainy;930.108;505.084;1262.709
Dec-10-2012;Dec;10;2012;spring;urban;rainy;718.287;390.241;975.603
Dec-18-2012;Dec;18;2012;spring;urban;rainy;888.666;482.554;1206.385
Dec-26-2012;Dec;26;2012;summer;urban;rainy;551.333;299.512;748.779
Jan-1-2013;Jan;1;2013;summer;urban;rainy;642.101;339.379;848.448
Jan-9-2013;Jan;9;2013;summer;urban;rainy;503.076;265.879;664.699
Jan-17-2013;Jan;17;2013;summer;urban;rainy;914.365;482.775;1206.939
Jan-25-2013;Jan;25;2013;summer;urban;rainy;735.582;388.686;971.716
Feb-2-2013;Feb;2;2013;summer;urban;rainy;610.891;322.835;807.088
Feb-10-2013;Feb;10;2013;summer;urban;rainy;593.209;314.698;786.746
Feb-18-2013;Feb;18;2013;summer;urban;rainy;935.995;496.023;1240.059
Feb-26-2013;Feb;26;2013;summer;urban;rainy;705.713;374.565;936.413
Mar-6-2013;Mar;6;2013;summer;urban;rainy;679.453;360.923;902.307
Mar-14-2013;Mar;14;2013;summer;urban;rainy;574.025;304.647;761.618
Mar-22-2013;Mar;22;2013;fall;urban;dry;634.253;336.017;840.042
Mar-30-2013;Mar;30;2013;fall;urban;dry;684.935;363.695;909.238
Apr-7-2013;Apr;7;2013;fall;urban;dry;599.874;318.611;796.528
Apr-15-2013;Apr;15;2013;fall;urban;dry;743.940;394.272;985.681
Apr-23-2013;Apr;23;2013;fall;urban;dry;697.965;370.108;925.270
May-1-2013;May;1;2013;fall;urban;dry;645.286;342.364;855.909
May-9-2013;May;9;2013;fall;urban;dry;634.506;336.231;840.578
May-17-2013;May;17;2013;fall;urban;dry;479.011;253.331;633.327
May-25-2013;May;25;2013;fall;urban;dry;424.461;224.341;560.851
Jun-2-2013;Jun;2;2013;fall;urban;dry;523.326;277.518;693.796
Jun-10-2013;Jun;10;2013;fall;urban;dry;508.934;269.783;674.457
Jun-18-2013;Jun;18;2013;fall;urban;dry;496.620;263.048;657.621
Jun-26-2013;Jun;26;2013;winter;urban;dry;462.225;244.556;611.390
Jul-4-2013;Jul;4;2013;winter;urban;dry;546.396;289.502;723.755
Jul-12-2013;Jul;12;2013;winter;urban;dry;560.705;296.708;741.770
Jul-20-2013;Jul;20;2013;winter;urban;dry;392.437;207.455;518.637
Jul-28-2013;Jul;28;2013;winter;urban;dry;569.790;301.198;752.995
Aug-5-2013;Aug;5;2013;winter;urban;dry;566.643;299.837;749.592
Aug-13-2013;Aug;13;2013;winter;urban;dry;582.606;308.539;771.347
Aug-21-2013;Aug;21;2013;winter;urban;dry;672.350;355.956;889.890
Aug-29-2013;Aug;29;2013;winter;urban;dry;662.675;350.393;875.983
Sep-6-2013;Sep;6;2013;winter;urban;dry;847.255;448.738;1121.845
Sep-14-2013;Sep;14;2013;winter;urban;dry;648.359;343.031;857.578
Sep-22-2013;Sep;22;2013;winter;urban;dry;757.127;398.732;996.829
Sep-30-2013;Sep;30;2013;spring;urban;rainy;668.709;353.163;882.908
